sentID.BTEC	splits_shared_task	dialect	raw	CODA
8309	corpus-6-dev	CAI	نبيذ أحمر كيانتي، إذا سمحت .	نبيذ احمر كيانتي، اذا سمحت.
8313	corpus-6-dev	CAI	عاوز عصير جريب فروت .	عاوز عصير جريب فروت.
8364	corpus-6-dev	CAI	فيه اى مكان كويس نقدر نروحة في تلات ساعات؟	فيه اي مكان كويس نقدر نروحة في ثلاث ساعات؟
8365	corpus-6-dev	CAI	فين اخد الشنط تبع رحلة خطوط يونايتد تمنميه وواحد؟	فين آخذ الشنط تبع رحلة خطوط يونايتد ثمنمية وواحد؟
8385	corpus-6-dev	CAI	من فضلك سيبني افكر دقيقة .	من فضلك سيبني افكر دقيقة.
8391	corpus-6-dev	CAI	فيه حظر تجول؟	فيه حظر تجول؟
8395	corpus-6-dev	CAI	ممكن اقعد على كراسي الصف الاول دلوقتي، ولا مفروض استنى العرض اللي وراه؟	ممكن اقعد على كراسي الصف الاول دلوقتي، ولا مفروض استنى العرض اللي وراه؟
8401	corpus-6-dev	CAI	السنه ديه وجعاني.	السنة دية وجعاني.
8447	corpus-6-dev	CAI	عندي طفح في جلدي . اى كريم طبي يكون احسن لي؟	عندي طفح في جلدي. اي كريم طبي يكون احسن لي؟
8460	corpus-6-dev	CAI	احلام سعيدة .	احلام سعيدة.
8468	corpus-6-dev	CAI	عايز حاجة تعالج الصداع .	عايز حاجة تعالج الصداع.
8482	corpus-6-dev	CAI	مافيش غير خمسين دولار معايا .	مفيش غير خمسين دولار معاي.
8486	corpus-6-dev	CAI	اشكرك . ده يسعدني .	اشكرك. ده يسعدني.
8488	corpus-6-dev	CAI	عايز كرسي مش غالي، لو ممكن .	عايز كرسي مش غالي، لو ممكن.
8489	corpus-6-dev	CAI	المينيو، من فضلك .	المينيو، من فضلك.
8508	corpus-6-dev	CAI	اوه، فهمت . ديه غلطتي . أسف .	اوه، فهمت. دية غلطتي. آسف.
8512	corpus-6-dev	CAI	ايوه، حأجي .	ايوه، حاجي.
8514	corpus-6-dev	CAI	انا بأصحى متأخر أيام الحد .	انا باصحى متأخر ايام الحد.
8523	corpus-6-dev	CAI	كم يوم لحد طوكيو؟	كم يوم لحد طوكيو؟
8546	corpus-6-dev	CAI	ايه الافلام اللي شغاله دلوقتي؟	ايه الافلام اللي شغالة دلوقتي؟
8552	corpus-6-dev	CAI	ايوه، ده كويس . حنشوفك سته و نص .	ايوه، ده كويس. حنشوفك ستة ونص.
8554	corpus-6-dev	CAI	ايوه . ديه غرفة ميتين اربعه و ستين . مراتي عيانه قوي .	ايوه. دية غرفة ميتين اربعة وستين. مراتي عيانة قوي.
8555	corpus-6-dev	CAI	عندك حزام مناسب؟	عندك حزام مناسب؟
8578	corpus-6-dev	CAI	من غير سكر، كريمة بس .	من غير سكر، كريمة بس.
8684	corpus-6-dev	CAI	ايوه، حأشتري . بس هى بكام؟	ايوه، حاشتري. بس هي بكام؟
8702	corpus-6-dev	CAI	انا من أميركا .	انا من اميركا.
8798	corpus-6-dev	CAI	ايه محلك المفضل؟	ايه محلك المفضل؟
8810	corpus-6-dev	CAI	انا كنت بأفكر عن أول أسبوع في فبراير . و مازال على اني ابص عالحجوزات .	انا كنت بافكر عن اول اسبوع في فبراير. وما زال علي اني ابص عالحجوزات.
8815	corpus-6-dev	CAI	فيه كلاب كتيره، مش كده؟	فيه كلاب كثيرة، مش كده؟
8843	corpus-6-dev	CAI	عايز اكتر اوضه هاديه عندك .	عايز اكثر اوضة هادية عندك.
8889	corpus-6-dev	CAI	ممكن تزود جبنه شيدر ؟	ممكن تزود جبنة شيدر؟
8898	corpus-6-dev	CAI	انا بأتصل بس علشان اشكرك على مساعدتك لما كنت في رحلتي لأميركا .	انا باتصل بس علشان اشكرك على مساعدتك لما كنت في رحلتي لاميركا.
8934	corpus-6-dev	CAI	تحب تبعتهم بالبريد الجوي و لا البري البري او البحري؟	تحب تبعثهم بالبريد الجوي ولا البري  او البحري؟
8967	corpus-6-dev	CAI	ممكن ترشحلي مكان اقدر اروحة و ارجع منه في يوم؟	ممكن ترشح لي مكان اقدر اروحه وارجع منه في يوم؟
8969	corpus-6-dev	CAI	الشارع ده شكله مختلف عن الشارع اللي مشينا فيه امبارح . ده طريق مختصر؟	الشارع ده شكله مختلف عن الشارع اللي مشينا فيه امبارح. ده طريق مختصر؟
8973	corpus-6-dev	CAI	مش بالضرورة . أظن انهم اتعلمو ازاي يعيشوا مع بعض بعد سنين كتيره من التنافس .	مش بالضرورة. اظن انهم اتعلموا ازاي يعيشوا مع بعض بعد سنين كثيرة من التنافس.
8987	corpus-6-dev	CAI	تحبي شعرك يكون ازاي؟	تحبي شعرك يكون ازاي؟
9001	corpus-6-dev	CAI	انا من اميركا .	انا من اميركا.
9005	corpus-6-dev	CAI	ممكن شرايح رومي جوا خبز شعير؟ و عايز مايونيز زيادة، إذا سمحت .	ممكن شرايح رومي جوا خبز شعير؟ وعايز مايونيز زيادة، اذا سمحت.
9017	corpus-6-dev	CAI	فين المسرح؟	فين المسرح؟
9019	corpus-6-dev	CAI	عورت صباعي .	عورت صباعي.
9032	corpus-6-dev	CAI	دوري؟	دوري؟
9055	corpus-6-dev	CAI	هو ممكن نتسلق الجبل بالحاجات الخفيفة ديه؟	هو ممكن نتسلق الجبل بالحاجات الخفيفة دية؟
9091	corpus-6-dev	CAI	فين ممكن افحص الزيت؟	فين ممكن افحص الزيت؟
9093	corpus-6-dev	CAI	ديه أوضه تلاته اربعه خمسة . عاوز خدمة الغرف من فضلك .	دية اوضة ثلاثة اربعة خمسة. عاوز خدمة الغرف من فضلك.
9173	corpus-6-dev	CAI	ممكن اشوف دليل رحلة معالم المدينة؟	ممكن اشوف دليل رحلة معالم المدينة؟
9175	corpus-6-dev	CAI	خدني لفندق الفور سيزون، من فضلك .	خدني لفندق الفور سيزون، من فضلك.
9200	corpus-6-dev	CAI	انا و مراتي عايز نفتح حساب توفير مشترك .	انا ومراتي عايز نفتح حساب توفير مشترك.
9227	corpus-6-dev	CAI	المنطقة ديه امنه للسيدات؟	المنطقة دية آمنة للسيدات؟
9249	corpus-6-dev	CAI	اتنين كبار وطفل واحد، من فضلك . بالمناسبة، هي بي جي خمستاشر معناها ايه؟	اثنين كبار وطفل واحد، من فضلك. بالمناسبة، هي بي جي خمستعشر معناها ايه؟
9261	corpus-6-dev	CAI	انا فولت التانك.	انا فولت التانك.
9301	corpus-6-dev	CAI	بتاخد كارت اي بي سي؟	بتاخذ كارت اي بي سي؟
9302	corpus-6-dev	CAI	انا مش فاكر سبته فين .	انا مش فاكر سبته فين.
9321	corpus-6-dev	CAI	لازم ابعت البدلة ديه للتنضيف .	لازم ابعث البدلة دية للتنضيف.
9323	corpus-6-dev	CAI	ايوه . ده مفتاح أوضتي .	ايوه. ده مفتاح اوضتي.
9352	corpus-6-dev	CAI	بييجي معاه ورقة تعليمات؟	بييجي معاه ورقة تعليمات؟
9364	corpus-6-dev	CAI	كم تمن طوابع البريد على البطاقة البريديه المصورة ديه؟	كم ثمن طوابع البريد على البطاقة البريدية المصورة دية؟
9414	corpus-6-dev	CAI	ايه الطبق المخصص للموسم ده؟	ايه الطبق المخصص للموسم ده؟
9430	corpus-6-dev	CAI	ممكن ارجع ديه و اخد فلوسي؟	ممكن ارجع دية وآخذ فلوسي؟
9461	corpus-6-dev	CAI	لو سمحت قوللي الكرسي بتاعي فين.	لو سمحت قول لي الكرسي بتاعي فين.
9491	corpus-6-dev	CAI	عايز الحساب يفضل اقل من ميه دولار .	عايز الحساب يفضل اقل من مية دولار.
9545	corpus-6-dev	CAI	في اجازة .	في اجازة.
9564	corpus-6-dev	CAI	لأ، ماعنديش وقت كتير . مجرد الاعداد .	لأ، ما عنديش وقت كثير. مجرد الاعداد.
9631	corpus-6-dev	CAI	طلبت اكله نباتي .	طلبت اكلة نباتي.
9676	corpus-6-dev	CAI	ما بأعرفش المقاسات الانجليزي .	ما باعرفش المقاسات الانجليزي.
9714	corpus-6-dev	CAI	عايز اشتري فيلم ريفرسال كوداك ستة وتلاتين صورة .	عايز اشتري فيلم ريفيرسل كوداك ستة وثلاثين صورة.
9724	corpus-6-dev	CAI	عايز افضل لمده اطول .	عايز افضل لمدة اطول.
9757	corpus-6-dev	CAI	اد ايه الاجرة تقريبا لواشنطن سكوير بارك؟	قد ايه الاجرة تقريبا لواشنطن سكوير بارك؟
9778	corpus-6-dev	CAI	عندي عدوى في المهبل .	عندي عدوى في المهبل.
9797	corpus-6-dev	CAI	عايز مرشد خصوصي.	عايز مرشد خصوصي.
9818	corpus-6-dev	CAI	ممكن تغيرلي ده، إذا سمحت؟	ممكن تغير لي ده، اذا سمحت؟
9835	corpus-6-dev	CAI	عايز اسألك عن النقطة رقم تلاته . مش انا على حق في التفكير اني مفروض ادفع بحوالة بنك؟	عايز اسألك عن النقطة رقم ثلاثة. مش انا على حق في التفكير اني مفروض ادفع بحوالة بنك؟
9845	corpus-6-dev	CAI	سمعت ان المركب اتكسرت بإعصار .	سمعت ان المركب اتكسرت باعصار.
9848	corpus-6-dev	CAI	عايز حاجات نوعها ايه؟	عايز حاجات نوعها ايه؟
9868	corpus-6-dev	CAI	اشكرك جدا . انت كنت مفيد جدا .	اشكرك جدا. انت كنت مفيد جدا.
9876	corpus-6-dev	CAI	تشيك آوت، من فضلك .	تشيك آوت، من فضلك.
9891	corpus-6-dev	CAI	ممكن تديني مخدر؟	ممكن تديني مخدر؟
9929	corpus-6-dev	CAI	عايز اشوف كنيسة الثالوث .	عايز اشوف كنيسة الثالوث.
9946	corpus-6-dev	CAI	رحلة الخطوط اليونايتد رقم تمانية خمسة تلاته .	رحلة الخطوط اليونايتد رقم ثمانية خمسة ثلاثة.
9960	corpus-6-dev	CAI	عندك مانع تخللي ميعاد فطاري بدري ساعة عن ده؟	عندك مانع تخلي ميعاد فطاري بدري ساعة عن ده؟
9974	corpus-6-dev	CAI	بيبيعو خمر في المحل؟	بيبيعوا خمر في المحل؟
10001	corpus-6-dev	CAI	ايه الوثائق المحتاج اني اقدمها علشان ادخل الولايات المتحده؟	ايه الوثائق اللي محتاج اني اقدمها علشان ادخل الولايات المتحدة؟
10008	corpus-6-dev	CAI	ده كويس جدا، أشكرك .	ده كويس جدا، اشكرك.
10015	corpus-6-dev	CAI	عايزك تعملي برنيطة جديدة .	عايزك تعملي برنيطة جديدة.
10017	corpus-6-dev	CAI	عايز حاجة لأحساس الدوخة و القرف .	عايز حاجة لاحساس الدوخة والقرف.
10018	corpus-6-dev	CAI	التذكرة ديه لكرسي اوركسترا . انت قاعد في كرسي بلكون .	التذكرة دية لكرسي اوركسترا. انت قاعد في كرسي بلكون.
10030	corpus-6-dev	CAI	بتاخد كام عشان ترجيع العربية؟	بتاخذ كام عشان ترجيع العربية؟
10046	corpus-6-dev	CAI	اوه، ماكانش لازم . أشكرك . ده بالظبط اللي انا عايزه .	اوه، ما كانش لازم. اشكرك. ده بالظبط اللي انا عايزة.
10147	corpus-6-dev	CAI	من فضلك غيرلي اللمبه .	من فضلك غير لي اللمبة.
10151	corpus-6-dev	CAI	ايوه، تقدر . غرفتك جاهزة . من فضلك إكتب اسمك و عنوانك هنا .	ايوه، تقدر. غرفتك جاهزة. من فضلك اكتب اسمك وعنوانك هنا.
10158	corpus-6-dev	CAI	مافيش حاجه مهمه .	مفيش حاجة مهمه.
10159	corpus-6-dev	CAI	محتاج تصريح صيد؟	محتاج تصريح صيد؟
10201	corpus-6-dev	CAI	مفروض أدفع كام في الساعة؟	مفروض ادفع كام في الساعة؟
10206	corpus-6-dev	CAI	امتى ميعاد استلام الغرف؟	امتى ميعاد استلام الغرف؟
10227	corpus-6-dev	CAI	عاوز اكل جراد البحر ني .	عاوز آكل جراد البحر ني.
10228	corpus-6-dev	CAI	من فضلك هاتلي الفطار الساعة سبعة .	من فضلك هات لي الفطار الساعة سبعة.
10265	corpus-6-dev	CAI	حأبعتلك الصورة ديه . أسمك و عنوانك، من فضلك.	حابعث لك الصورة دية. اسمك وعنوانك، من فضلك.
10271	corpus-6-dev	CAI	حأدرس علوم في الكلية .	حادرس علوم في الكلية.
10284	corpus-6-dev	CAI	اسف اني متأخر .	آسف اني متأخر.
10297	corpus-6-dev	CAI	في البداية، لازم اقول اننا مش متخصص في الموضوع ده . و لا انا بأمثل أى منظمة حكومية . اللي انا عايز اقولكم عليه كله بيعبر رؤيتي الشخصية . مع امكانياتي للتعبير عن وجهة نظري .	في البداية، لازم اقول ان انا مش متخصص في الموضوع ده. ولا انا بامثل اي منظمة حكومية. اللي انا عايز اقول لكم عليه كله بيعبر رؤيتي الشخصية. مع امكانياتي للتعبير عن وجهة نظري.
10299	corpus-6-dev	CAI	ضاعو مني امبارح العصر .	ضاعوا مني امبارح العصر.
10306	corpus-6-dev	CAI	عايز اعمل مكالمة دوليه، من فضلك اطلبلي تلاته اربعة سته تلاته تمانيه واحد تلاته تلاته طوكيو .	عايز اعمل مكالمة دولية، من فضلك اطلب لي ثلاثة اربعة ستة ثلاثة ثمانية واحد ثلاثة ثلاثة طوكيو.
